RECTYPE,ALPHAIND,LEA,ESTAB,URN,IMD,HLE,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,CONFEXAM,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNotFSM6CLA1A,PTNotFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,TSENELSE,PSENELSE,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTREADTA_EXP,PTREADTA_AD,PTMATTA_EXP,PTMATTA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELAPK,PSENELSAPK,TSENELE,PSENELE,TSENELK,PSENELK,TSENELST,PSENELST,TSENELSAP,PSENELSAP,SENELN,PSENELN
1,30206,811,3027,117981,1,1,Leven Church of England Voluntary Controlled Primary School,South Street,Leven,,Beverley,HU17 5NX,0196 4542474,0,,,VC,0,Church of England,04-Nov,,0,0,147,23,23,11,12,48%,52%,15.5,2,9%,15,65%,6,26%,0,0%,7,30%,16,70%,0,0%,23,100%,0,0%,61%,9%,2.5,-0.1,5.1,100%,3.3,0.7,5.9,100%,1.2,-1,3.4,100%,74%,26%,0%,104,70%,13%,0%,103,74%,17%,0%,103,87%,26%,13%,0%,78%,0%,91%,0%,83%,0%,64%,58%,SUPP,47%,100%,57%,63%,-3,,61%,9%,8%,SUPP,0%,33%,0%,13%,-7,,9%,2.3,-1.4,6,2.7,-0.9,6.3,SUPP,SUPP,SUPP,0.8,-2.4,4,4.1,-0.9,9.1,4.6,0,9.2,1.6,-1.5,4.7,4.3,NA,NA,NA,2.5,-0.1,5.1,2.6,-1.1,6.3,4,0.4,7.6,SUPP,SUPP,SUPP,3,-0.2,6.2,3.4,-1.6,8.4,4.6,-0.1,9.3,2.8,-0.3,5.9,4.5,NA,NA,NA,3.3,0.7,5.9,1.9,-1.3,5.1,0.6,-2.4,3.6,SUPP,SUPP,SUPP,0.7,-2,3.4,2.9,-1.4,7.2,-1.3,-5.3,2.7,2.3,-0.3,4.9,-1.5,NA,NA,NA,1.2,-1,3.4,SUPP,101,113,105,104,SUPP,102,111,100,105,SUPP,101,109,102,103,SUPP,67%,100%,71%,75%,SUPP,60%,100%,57%,75%,SUPP,67%,100%,57%,81%,SUPP,87%,100%,86%,88%,SUPP,7%,67%,29%,25%,SUPP,7%,33%,0%,19%,SUPP,0%,67%,14%,19%,SUPP,13%,67%,29%,25%,23,100%,0,0%,3,13%,0,0%,3,13%,0,0%,0,0%,0,0%
1,34952,811,3029,117982,8,9,Mount Pleasant Church of England Voluntary Controlled Junior School,Princess Road,Market Weighton,,York,YO43 3BY,0143 0873338,0,,,VC,0,Church of England,07-Nov,R,0,0,300,68,70,35,35,50%,50%,16,7,10%,40,57%,23,33%,0,0%,16,23%,54,77%,1,1%,68,97%,0,0%,60%,10%,0.5,-1,2,100%,2.7,1.2,4.2,100%,0.1,-1.1,1.3,100%,73%,14%,0%,103,84%,14%,0%,103,73%,19%,0%,103,89%,27%,11%,0%,90%,0%,94%,0%,90%,0%,57%,63%,0%,63%,74%,31%,69%,-29,SUPP,59%,9%,11%,0%,3%,26%,0%,13%,-7,SUPP,10%,-0.3,-2.4,1.8,1.3,-0.8,3.4,6.6,2,11.2,1.1,-0.8,3,-2.3,-4.9,0.3,2.6,-0.5,5.7,-0.1,-1.8,1.6,2.3,SUPP,SUPP,SUPP,0.4,-1.1,1.9,1,-1.1,3.1,4.5,2.4,6.6,2.8,-1.9,7.5,3.3,1.4,5.2,1.8,-0.8,4.4,3.3,0.2,6.4,2.6,0.9,4.3,3.2,SUPP,SUPP,SUPP,2.7,1.2,4.2,-0.2,-2,1.6,0.4,-1.4,2.2,-1.1,-5.1,2.9,0.6,-1.1,2.3,-0.4,-2.6,1.8,0.5,-2.1,3.1,0,-1.4,1.4,0.3,SUPP,SUPP,SUPP,0,-1.3,1.3,100,103,106,101,104,93,103,107,100,104,99,103,106,101,104,57%,73%,78%,56%,78%,71%,80%,96%,75%,87%,0%,73%,96%,50%,80%,29%,93%,100%,69%,94%,0%,5%,35%,6%,17%,0%,8%,30%,0%,19%,0%,8%,43%,6%,22%,0%,20%,48%,19%,30%,68,97%,1,1%,3,4%,0,0%,3,4%,0,0%,0,0%,0,0%
1,33812,811,3030,117983,2,2,Middleton-on-the-Wolds Church of England Voluntary Controlled Primary School,Station Road,Middleton-on-the-Wolds,,Driffield,YO25 9UQ,0137 7217323,0,,,VC,0,Church of England,04-Nov,R,0,0,85,11,11,3,8,27%,73%,14.8,1,9%,7,64%,3,27%,0,0%,2,18%,9,82%,0,0%,11,100%,1,9%,45%,0%,0.9,-2.8,4.6,100%,0.1,-3.6,3.8,100%,-3.9,-7.1,-0.7,100%,64%,27%,0%,104,73%,9%,0%,104,45%,0%,0%,100,82%,0%,9%,0%,91%,0%,82%,0%,82%,0%,SUPP,50%,SUPP,29%,SUPP,SUPP,SUPP,SUPP,,45%,SUPP,0%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,3.3,-1,7.6,SUPP,SUPP,SUPP,0.6,-4,5.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.9,-2.8,4.6,SUPP,SUPP,SUPP,0,-4.4,4.4,SUPP,SUPP,SUPP,2.5,-2.2,7.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.1,-3.6,3.8,SUPP,SUPP,SUPP,-3.8,-7.5,-0.1,SUPP,SUPP,SUPP,-3.1,-7.1,0.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.9,-7.1,-0.7,SUPP,100,SUPP,SUPP,SUPP,SUPP,97,SUPP,SUPP,SUPP,SUPP,101,SUPP,SUPP,SUPP,SUPP,57%,SUPP,SUPP,SUPP,SUPP,71%,SUPP,SUPP,SUPP,SUPP,29%,SUPP,SUPP,SUPP,SUPP,86%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,11,100%,0,0%,3,27%,1,9%,3,27%,0,0%,0,0%,0,0%
1,36446,811,3031,117984,2,2,North Cave Church of England Voluntary Controlled Primary School,Station Road,North Cave,,Brough,HU15 2LA,0143 0422551,0,,,VC,0,Church of England,04-Nov,,0,0,113,16,16,7,9,44%,56%,14.9,2,13%,8,53%,5,33%,1,6%,5,31%,11,69%,0,0%,15,94%,1,6%,69%,6%,1.9,-1.3,5.1,94%,5.9,2.7,9.1,94%,2.8,0.1,5.5,94%,75%,19%,0%,104,88%,6%,0%,104,88%,19%,0%,105,88%,38%,6%,0%,81%,0%,88%,0%,81%,0%,43%,89%,SUPP,63%,SUPP,SUPP,SUPP,SUPP,,73%,14%,0%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,7%,2.8,-2.2,7.8,1.4,-2.7,5.5,SUPP,SUPP,SUPP,4.7,0.4,9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.9,-1.3,5.1,3.1,-1.9,8.1,7.9,3.8,12,SUPP,SUPP,SUPP,6.1,1.7,10.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,5.9,2.7,9.1,2.9,-1.4,7.2,2.7,-0.8,6.2,SUPP,SUPP,SUPP,5,1.3,8.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.8,0.1,5.5,SUPP,104,SUPP,SUPP,SUPP,SUPP,105,SUPP,SUPP,SUPP,SUPP,105,SUPP,SUPP,SUPP,SUPP,63%,SUPP,SUPP,SUPP,SUPP,88%,SUPP,SUPP,SUPP,SUPP,100%,SUPP,SUPP,SUPP,SUPP,100%,SUPP,SUPP,SUPP,SUPP,25%,SUPP,SUPP,SUPP,SUPP,13%,SUPP,SUPP,SUPP,SUPP,13%,SUPP,SUPP,SUPP,SUPP,13%,SUPP,SUPP,SUPP,16,100%,0,0%,2,13%,1,6%,2,13%,0,0%,0,0%,0,0%
1,36516,811,3032,117985,1,1,North Ferriby Church of England Voluntary Controlled Primary School,Church Road,,,North Ferriby,HU14 3BZ,0148 2631200,0,,,VC,0,Church of England,04-Nov,R,0,0,285,40,40,20,20,50%,50%,17,1,3%,22,56%,16,41%,1,3%,4,10%,36,90%,0,0%,37,93%,0,0%,58%,0%,-0.5,-2.5,1.5,98%,-3.8,-5.8,-1.8,98%,-2.3,-4,-0.6,98%,78%,20%,0%,104,78%,13%,0%,103,68%,13%,0%,102,75%,5%,15%,0%,100%,0%,90%,0%,93%,0%,65%,50%,SUPP,41%,88%,SUPP,SUPP,SUPP,,59%,0%,0%,SUPP,0%,0%,SUPP,SUPP,SUPP,,0%,-0.2,-3,2.6,-0.7,-3.5,2.1,SUPP,SUPP,SUPP,-0.2,-2.8,2.4,-0.8,-3.9,2.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.5,-2.5,1.5,-5.6,-8.4,-2.8,-1.9,-4.7,0.9,SUPP,SUPP,SUPP,-3.5,-6.1,-0.9,-3.6,-6.7,-0.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.3,-5.3,-1.3,-1,-3.3,1.3,-3.6,-6,-1.2,SUPP,SUPP,SUPP,-2.4,-4.6,-0.2,-2.5,-5.1,0.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.3,-4,-0.6,SUPP,101,109,SUPP,SUPP,SUPP,100,107,SUPP,SUPP,SUPP,100,109,SUPP,SUPP,SUPP,68%,100%,SUPP,SUPP,SUPP,68%,100%,SUPP,SUPP,SUPP,55%,94%,SUPP,SUPP,SUPP,64%,94%,SUPP,SUPP,SUPP,9%,38%,SUPP,SUPP,SUPP,0%,31%,SUPP,SUPP,SUPP,0%,31%,SUPP,SUPP,SUPP,0%,13%,SUPP,SUPP,40,100%,0,0%,3,8%,0,0%,3,8%,0,0%,0,0%,0,0%
1,43096,811,3035,117988,5,3,Riston Church of England Voluntary Controlled Primary School,Main Street,Long Riston,,Hull,HU11 5JF,0196 4562422,0,,,VC,0,Church of England,04-Nov,,0,0,87,16,16,7,9,44%,56%,15.5,1,6%,10,63%,5,31%,0,0%,3,19%,13,81%,0,0%,16,100%,0,0%,50%,0%,-1.9,-5,1.2,100%,4.1,1,7.2,100%,-3.5,-6.1,-0.9,100%,63%,6%,0%,100,50%,0%,0%,100,50%,0%,0%,99,88%,31%,13%,0%,100%,0%,100%,0%,75%,0%,14%,78%,SUPP,30%,SUPP,SUPP,SUPP,SUPP,,50%,0%,0%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,0%,-5.3,-9.9,-0.7,0.8,-3.3,4.9,SUPP,SUPP,SUPP,-0.8,-4.7,3.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.9,-5,1.2,1.9,-2.8,6.6,5.8,1.7,9.9,SUPP,SUPP,SUPP,3.8,-0.1,7.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,4.1,1,7.2,-5.4,-9.4,-1.4,-2,-5.5,1.5,SUPP,SUPP,SUPP,-3.4,-6.7,-0.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.5,-6.1,-0.9,SUPP,99,SUPP,SUPP,SUPP,SUPP,97,SUPP,SUPP,SUPP,SUPP,98,SUPP,SUPP,SUPP,SUPP,50%,SUPP,SUPP,SUPP,SUPP,30%,SUPP,SUPP,SUPP,SUPP,30%,SUPP,SUPP,SUPP,SUPP,90%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,10%,SUPP,SUPP,SUPP,16,100%,0,0%,2,13%,0,0%,2,13%,0,0%,0,0%,0,0%
1,43594,811,3036,117989,7,7,Roos Church of England Voluntary Controlled Primary School,Main Street,Roos,,Hull,HU12 0HB,0196 4670535,0,,,VC,0,Church of England,03-Nov,,0,0,133,17,17,11,6,65%,35%,17.5,0,0%,10,59%,7,41%,0,0%,5,29%,12,71%,0,0%,17,100%,0,0%,41%,0%,-2.3,-5.3,0.7,100%,-0.8,-3.8,2.2,100%,-3.1,-5.6,-0.6,100%,59%,12%,0%,103,71%,12%,0%,100,71%,12%,0%,102,88%,29%,0%,0%,100%,0%,88%,0%,94%,0%,18%,83%,,10%,86%,SUPP,SUPP,SUPP,,41%,0%,0%,,0%,0%,SUPP,SUPP,SUPP,,0%,-3.8,-7.5,-0.1,0.5,-4.5,5.5,NA,NA,NA,-2.2,-6.1,1.7,-2.3,-6.9,2.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.3,-5.3,0.7,-1,-4.7,2.7,-0.2,-5.2,4.8,NA,NA,NA,-2.2,-6.1,1.7,1.4,-3.3,6.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.8,-3.8,2.2,-4,-7.2,-0.8,-1.4,-5.7,2.9,NA,NA,NA,-3.5,-6.8,-0.2,-2.5,-6.5,1.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.1,-5.6,-0.6,,100,108,SUPP,SUPP,,99,107,SUPP,SUPP,,98,104,SUPP,SUPP,,40%,86%,SUPP,SUPP,,60%,86%,SUPP,SUPP,,50%,100%,SUPP,SUPP,,80%,100%,SUPP,SUPP,,0%,29%,SUPP,SUPP,,0%,29%,SUPP,SUPP,,0%,29%,SUPP,SUPP,,10%,57%,SUPP,SUPP,17,100%,0,0%,1,6%,0,0%,1,6%,0,0%,0,0%,0,0%
1,30850,811,3037,117990,2,7,Little Weighton Rowley Church of England Voluntary Controlled Primary School,White Gap Road,Little Weighton,,Cottingham,HU20 3XE,0148 2844743,0,,,VC,0,Church of England,02-Nov,R,0,0,57,12,12,4,8,33%,67%,17,0,0%,6,50%,6,50%,0,0%,0,0%,12,100%,0,0%,11,92%,0,0%,58%,0%,0,-3.6,3.6,100%,2.3,-1.3,5.9,100%,-1.3,-4.3,1.7,100%,67%,25%,0%,105,83%,25%,0%,104,75%,17%,0%,103,92%,33%,8%,0%,58%,0%,92%,0%,83%,0%,SUPP,75%,,17%,100%,0%,58%,-60,,55%,SUPP,0%,,0%,0%,0%,0%,-7,,0%,SUPP,SUPP,SUPP,1.2,-3.1,5.5,NA,NA,NA,-3.4,-8.4,1.6,3.5,-1.5,8.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.3,-3.4,4,SUPP,SUPP,SUPP,2,-2.4,6.4,NA,NA,NA,0.9,-4.1,5.9,3.7,-1.3,8.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,3,-0.7,6.7,SUPP,SUPP,SUPP,-1.4,-5.1,2.3,NA,NA,NA,-2.1,-6.4,2.2,-0.6,-4.9,3.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.5,-3.7,2.7,,97,112,SUPP,SUPP,,99,107,SUPP,SUPP,,99,109,SUPP,SUPP,,33%,100%,SUPP,SUPP,,67%,100%,SUPP,SUPP,,50%,100%,SUPP,SUPP,,83%,100%,SUPP,SUPP,,0%,50%,SUPP,SUPP,,0%,50%,SUPP,SUPP,,0%,33%,SUPP,SUPP,,0%,67%,SUPP,SUPP,12,100%,0,0%,5,42%,0,0%,5,42%,0,0%,0,0%,0,0%
1,53190,811,3038,117991,4,3,Sigglesthorne Church of England Voluntary Controlled Primary School,Main Street,Sigglesthorne,,Hull,HU11 5QA,0196 4533770,0,,,VC,0,Church of England,03-Nov,,0,0,61,7,7,5,2,71%,29%,14.6,1,14%,4,57%,2,29%,0,0%,3,43%,4,57%,0,0%,6,86%,1,14%,29%,0%,-2,-6.6,2.6,100%,-1.5,-6.2,3.2,100%,-2.1,-6.1,1.9,100%,43%,14%,0%,98,29%,14%,0%,97,29%,14%,0%,99,43%,29%,43%,0%,43%,0%,43%,0%,43%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,33%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.5,-8.5,1.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.9,-7.9,2.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.8,-7.1,1.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,7,100%,0,0%,3,43%,1,14%,3,43%,0,0%,0,0%,0,0%
1,53546,811,3039,117992,2,2,Skidby Church of England Voluntary Controlled Primary School,Main Street,Skidby,,Cottingham,HU16 5TX,0148 2846169,0,,,VC,0,Church of England,04-Nov,R,0,0,64,11,11,3,8,27%,73%,16.2,0,0%,9,82%,2,18%,0,0%,1,9%,10,91%,0,0%,11,100%,0,0%,45%,0%,-1.2,-4.9,2.5,100%,-1.3,-5,2.4,100%,-3.3,-6.5,-0.1,100%,73%,9%,0%,102,73%,0%,0%,102,55%,9%,0%,100,82%,0%,18%,0%,100%,0%,100%,0%,100%,0%,SUPP,38%,,44%,SUPP,SUPP,SUPP,SUPP,,45%,SUPP,0%,,0%,SUPP,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,-2.1,-6.4,2.2,NA,NA,NA,-1.2,-5.3,2.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.2,-4.9,2.5,SUPP,SUPP,SUPP,-1.8,-6.2,2.6,NA,NA,NA,-0.7,-4.8,3.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.3,-5,2.4,SUPP,SUPP,SUPP,-4.3,-8,-0.6,NA,NA,NA,-3.1,-6.6,0.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.3,-6.5,-0.1,,100,SUPP,SUPP,SUPP,,99,SUPP,SUPP,SUPP,,102,SUPP,SUPP,SUPP,,67%,SUPP,SUPP,SUPP,,67%,SUPP,SUPP,SUPP,,56%,SUPP,SUPP,SUPP,,78%,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,11,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
